year;org_name;org_code;unit_main_code;unit_sub_code;unit_name;max 100 %;Kasvatusalat (1);Taiteet ja kulttuurialat (2);Humanistiset alat (3);Yhteiskunnalliset alat (4);Kauppa, hallinto ja oikeustieteet (5);Luonnontieteet (6);Tietojenkäsittely ja tietoliikenne (7);Tekniikan alat (8);Maa- ja metsätalousalat (9);Lääketieteet (10);Terveys- ja hyvinvointialat (11);Palvelualat (12)
2016;Turun yliopisto;10089;;2606900;Maantieteen ja geologian laitoksen yht.;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2606901;Maantiede;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2606902;Geologia;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2607000;Lääket tdk yhteiset;100%;0%;0%;0%;0%;0%;3%;0%;0%;0%;92%;5%;0%
2016;Turun yliopisto;10089;;2607001;Lääket tdk hallintopalvelut;100%;0%;0%;0%;0%;0%;3%;0%;0%;0%;92%;5%;0%
2016;Turun yliopisto;10089;;2607002;Lääket tdk täydennyskoulutus;100%;0%;0%;0%;0%;0%;3%;0%;0%;0%;92%;5%;0%
2016;Turun yliopisto;10089;;2607003;MediCity;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607004;Sydäntutkimuskeskus;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607005;Biopankki;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607010;Turun lapsi- ja nuorisotutkimuskeskus;100%;0%;0%;0%;;0%;;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607020;Funktionaalisten elint. kehittämiskeskus;100%;0%;0%;0%;0%;0%;25%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2607030;Koe-eläinkeskus;100%;0%;0%;0%;0%;0%;25%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2607040;Et Aistila;100%;0%;0%;0%;0%;0%;25%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2607100;Biolääketieteen laitoksen yhteiset;100%;0%;0%;0%;0%;0%;25%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2607101;Solubiologia ja anatomia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607102;Farmakologia, lääkekehitys ja lääkehoito;100%;0%;0%;0%;0%;0%;25%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2607103;Fysiologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607104;Lääketieteellinen biokemia ja genetiikka;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607105;Lääketietee mikrobiologia ja immunologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607107;Patologia ja oikeuslääketiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607108;Virusoppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607160;Oikeuslääketieteen maksupalveluyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607300;Kliinisen laitoksen yhteiset;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607301;Anestesiologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607302;Biostatistiikka;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607303;Diagnostinen radiologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607304;Geriatria;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607305;Iho- ja sukupuolitautioppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607306;Infektiotautioppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607307;Kansanterveystiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607308;Keuhkosairausoppi ja kliin. allergologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607309;Kirurgia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607310;Ortopedia ja traumatologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607311;Kliininen kemia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607312;Korva-, nenä-, ja kurkkutautioppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607313;Lastentautioppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607314;Neurologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607315;Kliininen syöpätautioppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607316;Psykiatria;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607317;Silmätautioppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607318;Sisätautioppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607319;Synnytys- ja naistentautien oppi;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607320;Fysiatria;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607321;Kliininen neurofysiologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607322;Kliininen fysiologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607323;Lääketieteen etiikka;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607324;Palliatiivinen lääketiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607325;Lastenneurologia;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607326;Lastenpsykiatria;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607327;Työterveyshuolto;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607328;Yleislääketiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607330;Turun lapsi- ja nuorisotutkimuskeskus;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607400;Hoitotieteen laitos;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Turun yliopisto;10089;;2607500;Hammaslääketieteen laitos yhteiset;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2607511;TCBC;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Turun yliopisto;10089;;2608000;TuKKK:n yhteiset;100%;0%;0%;1%;11%;79%;0%;9%;0%;0%;;0%;0%
2016;Turun yliopisto;10089;;2608001;TuKKK:n hallintopalvelut;100%;0%;0%;1%;11%;79%;0%;9%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608002;TuKKK:n viestintä;100%;0%;0%;1%;11%;79%;0%;9%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608100;Laskentatoimen ja rahoituksen laitos yht;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608101;Laskentatoimi ja rahoitus;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608102;Yritysjuridiikka;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608103;Taloustieteen kvantitatiiviset menetelmä;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608200;Markk ja kv liiketoim laitos yhteiset;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608201;Markkinointi;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608202;Kv. liiketoiminta;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608203;Toimitusketjujen johtaminen;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608204;Talousmaantiede;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608210;Pan-Eurooppa Instituutti;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608220;Kielten ja liikeviestinnän yksikkö;100%;0%;0%;1%;11%;79%;0%;9%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608300;Johtamisen ja yrittäjyyden laitos yhteis;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608301;Johtaminen ja organisointi;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608303;Tietojärjestelmätiede;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608310;Entren yhteiset;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608311;Entre;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608312;Yrittäjyys;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608320;Turun työtieteiden keskus, TCLS;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608400;Taloustiede;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608610;TSE Exe;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608710;Centre for Collaborative Research (CCR);100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608800;Porin tutkintokoulutus;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608802;Porin hankerahoitus;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608804;Porin yksikön yhteiset;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608805;Porin täydennyskoulutus;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2608900;Tulevaisuuden tutkimuskeskus;100%;0%;0%;15%;65%;10%;10%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609000;Brahea-keskuksen yhteiset;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609001;Sisäiset palvelut;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609010;Avoimen yliopiston yhteiset;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609011;AVO Humanistisen tdk opinnot;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609012;AVO Kasvatustieteiden tdk opinnot;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609013;AVO Matemaattis-luonnon tdk opinnot;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609014;AVO Yhteiskuntatieteellisen tdk opinnot;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609015;AVO Lääketieteellisen tdk opinnot;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609016;AVO Oikeustieteellisen tdk opinnot;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609017;AVO Kauppakorkeakoulun opinnot;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609018;AVO Muut koulutukset ja hankkeet;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609020;Brahea kehittämispalvelujen yhteiset;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609021;Asiantuntijakehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609022;Aluekehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609023;Yliopistokehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609024;Kongressitoimisto;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609025;Innovaatio- ja yrityskehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609030;Brahea kehittämispalvelujen elinkein yht;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609031;Et Avoin yliopisto;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609032;Et Asiantuntijakehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609033;Et Aluekehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609034;Et Yliopistokehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609035;Et Kongressitoimisto;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609036;Et innovaatio- ja yrityskehitys;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609040;Mkk yhteiset;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609041;Mkk koulutustoiminta;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609042;Mkk Yhteisrahoitteiset T&K-hankkeet;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609043;Mkk Kotka;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609044;Mkk Meriklusteriohjelma;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609045;Mkk Merifoorumi;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609050;Et Mkk yhteiset;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609051;Et Mkk koulutukset;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609052;Et Mkk T&K-hankkeet;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609053;Et Mkk Kotka;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609054;Et Mkk Meriklusteriohjelma;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609055;Et Mkk Merifoorumi;100%;0%;0%;0%;25%;25%;50%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609060;TRC yhteiset;100%;0%;0%;0%;0%;0%;0%;100%;;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609061;Microelectronics;100%;0%;0%;0%;0%;0%;0%;100%;;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609062;Embedded and Mixed-Reality Systems;100%;0%;0%;0%;0%;0%;0%;100%;;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609063;Biomedical and Environmental ICT;100%;0%;0%;0%;0%;0%;0%;100%;;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609200;Biotekniikan keskuksen yhteiset;100%;0%;0%;0%;0%;0%;55%;0%;0%;0%;45%;0%;0%
2016;Turun yliopisto;10089;;2609201;Biotekniikan keskus;100%;0%;0%;0%;0%;0%;55%;0%;0%;0%;45%;0%;0%
2016;Turun yliopisto;10089;;2609210;Mikrosirukeskus;100%;0%;0%;0%;0%;0%;60%;10%;0%;0%;30%;0%;0%
2016;Turun yliopisto;10089;;2609211;FMSC Bioinformatiikka;100%;0%;0%;0%;0%;0%;60%;10%;0%;0%;30%;0%;0%
2016;Turun yliopisto;10089;;2609240;Proteomics;100%;0%;0%;0%;0%;0%;65%;0%;0%;0%;35%;0%;0%
2016;Turun yliopisto;10089;;2609250;Cell Imaging;100%;0%;0%;0%;0%;0%;55%;0%;0%;0%;45%;0%;0%
2016;Turun yliopisto;10089;;2609260;BioCity Turku;100%;0%;0%;0%;0%;0%;50%;0%;0%;0%;50%;0%;0%
2016;Turun yliopisto;10089;;2609400;Kielikeskus;100%;8%;1%;14%;11%;12%;26%;6%;0%;0%;21%;1%;0%
2016;Turun yliopisto;10089;;2609500;Turun tietotekniikan tutkimuskeskus TUCS;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609700;Suomen ESO-keskus;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609810;PET Perustoiminta;100%;0%;0%;0%;5%;0%;20%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2609820;PET Tutkimus;100%;0%;0%;0%;5%;0%;20%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2609830;COE huippuyksikkö;100%;0%;0%;0%;5%;0%;20%;0%;0%;0%;75%;0%;0%
2016;Turun yliopisto;10089;;2609900;Koulutussosiologian tutkimuskeskus;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Turun yliopisto;10089;;2609901;Rosa-laboratorio;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan ammattikorkeakoulu;02627;;10;Tekniikan yksikkö;100%;0%;0%;0%;0%;0%;0%;26%;74%;0%;0%;0%;0%
2016;Vaasan ammattikorkeakoulu;02627;;20;Liiketalouden yksikkö;100%;0%;0%;0%;0%;84%;0%;15%;0%;0%;0%;0%;1%
2016;Vaasan ammattikorkeakoulu;02627;;30;Sosiaali- ja terveysalan yksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Vaasan ammattikorkeakoulu;02627;;40;MUOVA;100%;0%;40%;0%;0%;50%;0%;0%;10%;0%;0%;0%;0%
2016;Vaasan ammattikorkeakoulu;02627;;50;Hallinto ja tukipalvelut;100%;0%;0%;0%;0%;28%;0%;16%;32%;0%;0%;24%;0%
2016;Vaasan ammattikorkeakoulu;02627;;60;TKI-yksikkö;100%;0%;0%;0%;0%;10%;0%;0%;80%;0%;0%;10%;0%
2016;Vaasan yliopisto;01913;;2710050;Nykysuomi ja kääntäminen;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710100;Pohjoismaiset kielet;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710150;Englannin kieli;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710200;Ranskan kieli;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710250;Venäjän kieli;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710300;Saksan kieli ja kirjallisuus;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710350;Viestintätieteet;100%;0%;0%;34%;66%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710400;Aluetiede;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710450;Sosiologia;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710500;Hallintotiede/julkisjohtaminen;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710550;Filosofia;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710600;Julkisoikeus;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710650;Sosiaali- ja terveyshallintotiede;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710700;Kielipalvelut;100%;0%;0%;11%;23%;54%;0%;11%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2710900;Filosofinen tdk yht.;100%;0%;0%;58%;42%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2720050;Johtaminen ja organisaatiot;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2720100;Laskentatoimi ja rahoitus;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2720150;Markkinointi;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2720200;Taloustiede;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2720250;Talousoikeus;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2720900;Kauppatieteell. tdk yht.;100%;0%;0%;0%;6%;94%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730050;Automaatiotekniikka;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730100;Energiatekniikka;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730150;Fysiikka;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730200;Sähkötekniikka;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730250;Matematiikka;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730300;Talousmatematiikka;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730350;Tilastotiede;100%;0%;0%;0%;28%;65%;0%;6%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730400;Tietoliikennetekniikka ;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730450;Tietotekniikka kauppat.;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730500;Tietotekniikka teknillinen;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730600;Tuotantotalous ;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730660;Tuotantotalous tekn;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730700;TB Laboratoriot;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2730900;Teknillinen tdk. yhteiset;100%;0%;0%;0%;0%;20%;0%;27%;54%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2735050;SC-Research;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2739050;Vebic omarahoitus;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2739100;Vebic taloudellinen toiminta;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2739150;Vebic julkinen rahoitus;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2740050;Avoin yliopisto;0%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2740100;Johtaminen ja organisaatioiden kehittäminen;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2740150;Energia ja ympäristö;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2740900;Levón-instituutin yhteiset;100%;0%;0%;0%;0%;25%;0%;0%;75%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2750050;Tritonia;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760050;Hallitus;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
